"","sEVp_2D_S1","sEVp_2D_S2","sEVp_2D_S3","Exomere_2D_S4","Exomere_2D_S5","Exomere_2D_S6","Supermere_2D_S7","Supermere_2D_S8","Supermere_2D_S9","sEVp_3D_S10","sEVp_3D_S11","sEVp_3D_S12","Exomere_3D_S13","Exomere_3D_S14","Exomere_3D_S15","Supermere_3D_S16","Supermere_3D_S17","Supermere_3D_S18","Exomere_FPLC_S19","Exomere_FPLC_S20","Exomere_FPLC_S21","Exomere_FPLC_S22","Supermere_FPLC_S23","Supermere_FPLC_S24","Supermere_FPLC_S25","Supermere_FPLC_S26","sEV_3D_W_S1","sEV_3D_W_S2","sEV_3D_W_S3","sEV_3D_W_S4","hEV_3D_W_S5","hEV_3D_W_S6","hEV_3D_W_S7","hEV_3D_W_S8","NV_3D_W_S9","NV_3D_W_S10","NV_3D_W_S11","NV_3D_W_S12","Supermere_NCB_A","Supermere_NCB_B","Supermere_NCB_C","EV_NCB_A","EV_NCB_B","EV_NCB_C","NV_NCB_A","NV_NCB_B","NV_NCB_C","Exomere_NCB_A","Exomere_NCB_B","Exomere_NCB_C","sEVp_2D_1","sEVp_3D_1_A","sEVp_3D_1_B","sEVp_3D_1_C","Exomere_2D_1","Exomere_3D_1_A","Exomere_3D_1_B","Exomere_3D_1_C","Supermere_2D_1","Supermere_3D_1_A","Supermere_3D_1_B","Supermere_3D_1_C"
"RALY",4.18008585488431,2.98430258633578,1.72428090178803,0,0,0,0,0,0,5.01456993569132,3.65989824448824,2.96245362354687,1.00838553243079,1.08755107600109,1.05557611971868,0,0,1.10299480605592,0,2.25304740406321,0,1.42037853991746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06997488081202,1.82735261808861,3.43323969500659,2.10933042161248,0.85659114315139,0.743325265313722,1.43420627222761,4.80645290742004,4.74092420438352,6.13858612088701,0,0,0,0,1.29711816498262,0,0.648137926556057,0
"RAN",17.7653648832583,18.9005830467932,25.8642135268204,15.0331358570138,14.0768649574372,15.0167849922422,11.7327968170721,9.7867333431387,9.13425459870047,19.055365755627,21.0444149058074,20.7371753648281,15.1257829864619,17.4008172160174,14.7780656760616,8.65045230485889,3.99120263920824,5.51497403027959,25.1757852381238,23.6569977426637,27.5356016815554,19.8852995588445,5.51538036470805,4.9543333664251,6.5296261682243,2.10059981058613,10.1056361795478,10.0303157189515,8.86412078152753,12.7664881285474,0,0,6.24105049241832,0,5.75937680323139,0,5.31186801490154,0,9.40409494473637,9.57480721691326,10.9532867542159,18.3179628355127,17.3539493293592,12.0535390808454,18.4198492848721,22.8419077261077,19.4550249383707,12.6559825296749,16.2752317198764,14.1231800409607,25.0986097639832,21.6290380833902,26.4137205672796,23.872279359005,9.91752782193959,7.0707454516181,7.60588846553516,9.47831100559607,1.29711816498262,5.18695595686631,3.88882755933634,2.07304070894489
"RANBP1",1.04502146372108,1.98953505755718,2.58642135268204,2.0044181142685,1.00549035410265,0.938549062015139,1.80504566416493,0.97867333431387,1.82685091974009,3.00874196141479,3.65989824448824,1.97496908236458,1.00838553243079,2.17510215200218,2.11115223943736,1.08130653810736,0.997800659802059,2.20598961211184,1.19884691610114,1.1265237020316,0,0,0,0,0,0,0,0,0,1.59581101606843,0,0,0,0,0,0,0,0,3.61695959412937,2.946094528281,2.92087646779091,0,0,0,0,0.913676309044306,0,2.10933042161248,0.85659114315139,1.48665053062744,7.88813449725186,0.801075484570007,2.03182465902151,0.682065124543001,1.98350556438792,0,0,0,2.59423632996524,1.94510848382487,1.29627585311211,0.691013569648297
"RANBP10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,0.913676309044306,0,1.40622028107499,2.56977342945417,2.22997579594117,0,0,0,0,0,0,0,0,0,0,0,0
"RANBP2",1.04502146372108,0.994767528778592,2.58642135268204,1.00220905713425,1.00549035410265,0.938549062015139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18659968216538,6.39573416331014,2.28882646333773,7.03110140537494,5.99613800205973,6.6899273878235,3.58551568056903,0,0,0,4.62817965023847,0,0,0,3.24279541245655,0,0,0
"RANBP3",0,0,0,0,0,0.938549062015139,2.7075684962474,2.93602000294161,3.65370183948019,0,0,0,1.00838553243079,1.08755107600109,1.05557611971868,2.16261307621472,1.99560131960412,3.30898441816775,0,0,0,0,3.6769202431387,3.96346669314008,3.73121495327103,4.20119962117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43420627222761,0,0,0,1.32233704292528,0,0,0,1.94567724747393,1.29673898921658,1.29627585311211,1.38202713929659
"RANBP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43420627222761,2.40322645371002,1.35454977268101,0.682065124543001,0,0,0,0,0,0,0,0
"RANGAP1",2.09004292744215,1.98953505755718,4.31070225447007,8.017672457074,12.0658842492319,8.44694155813625,9.92775115290713,9.7867333431387,6.39397821909033,7.02039790996785,5.48984736673236,4.93742270591145,0,0,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40409494473637,5.892189056562,9.49284852032044,0,0,0,9.20992464243605,5.48205785426584,9.15530585335091,11.2497622485999,7.70932028836251,5.94660212250977,10.7565470417071,0,0,0,7.93402225755167,0,0,0,3.24279541245655,0,0,0
"RAP1A",2.09004292744215,2.98430258633578,1.72428090178803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42136348295646,6.68687714596767,4.43206039076377,7.97905508034215,3.30825323168711,0,3.12052524620916,0,0,0,0,0,0,0,0,25.9504473503097,30.9891952309985,38.8391814827239,0,0,0,0,4.28295571575695,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAP1B",13.585279028374,14.9215129316789,7.75926405804613,2.0044181142685,1.00549035410265,0.938549062015139,0,0,0,2.00582797427653,0.914974561122061,0.98748454118229,0,0,0,0,0,0,2.39769383220227,0,1.31121912769312,0,0,0,0,0,32.0011812352346,33.4343857298384,28.0697158081705,28.7245982892318,13.2330129267484,3.35834454912517,9.36157573862748,5.92168495995254,0,0,0,0,0,0,0,30.5299380591879,34.7078986587183,42.8570278430057,5.11662480135336,4.56838154522153,5.72206615834432,2.10933042161248,4.28295571575695,2.97330106125489,7.17103136113805,2.40322645371002,3.38637443170252,6.13858612088701,0.661168521462639,0,0,0,0,0,0,0
"RAP1GDS1",0,0,0,1.00220905713425,1.00549035410265,0,3.61009132832987,3.91469333725548,3.65370183948019,1.00291398713826,1.82994912224412,0.98748454118229,1.00838553243079,1.08755107600109,1.05557611971868,0,0.997800659802059,1.10299480605592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34035151295525,7.3652363207025,6.57197205252954,0,0,0,0,0,0,2.10933042161248,0.85659114315139,1.48665053062744,0.717103136113805,0,0,0,1.32233704292528,0,0,0,1.94567724747393,0.648369494608289,1.29627585311211,0.691013569648297
"RAP2A",2.09004292744215,2.98430258633578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1056361795478,8.35859643245959,14.7735346358792,9.57486609641058,3.30825323168711,0,0,0,0,0,0,0,0,0,0,21.3709566414315,24.7913561847988,26.7856424018786,0,0,1.14441323166886,0,0,0,2.15130940834142,6.40860387656005,4.06364931804302,6.13858612088701,0,0,0,0,0,0,0,0
"RAP2B",15.6753219558161,14.9215129316789,7.75926405804613,0,0,0,0,0,0,3.00874196141479,0,1.97496908236458,0,0,0,0,0,0,0,0,0,1.42037853991746,0,0,0,0,43.7910901113736,35.1061050163303,36.933836589698,41.4910864177792,26.4660258534968,10.0750336473755,21.8436767234641,20.7258973598339,0,0,0,0,0,0,0,29.0034411562285,30.9891952309985,36.1606172425361,0,0.913676309044306,1.14441323166886,0,0,0,3.58551568056903,6.40860387656005,5.41819909072403,6.82065124543001,0,0,0,0,0,0,0,0
"RAP2C",2.09004292744215,2.98430258633578,0.862140450894014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05281808977388,5.01515785947576,4.43206039076377,4.78743304820529,9.92475969506132,0,0,0,0,0,0,0,0,0,0,18.3179628355127,23.5517883755589,26.7856424018786,0,0,1.14441323166886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RARRES1",0,0,0,0,3.01647106230796,0.938549062015139,5.4151369924948,4.89336667156935,1.82685091974009,0,0,0,0,0,0,0,0,0,1.19884691610114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4730472641405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RARS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0210545388657,9.57480721691326,13.1439441050591,13.7384721266345,4.95827123695976,2.67856424018786,31.7230737683908,27.4102892713292,24.0326778650461,28.1244056214998,23.1279608650875,22.2997579594117,20.0788878111865,12.8172077531201,14.2227726131506,13.64130249086,15.8680445151033,1.92838512316857,4.14866643574645,7.44724436153977,7.1341499074044,2.59347797843316,3.88882755933634,2.76405427859319
"RARS1",19.8554078107004,20.8901181043504,29.3127753303965,29.0640626568933,32.1756913312849,27.217922798439,13.537842481237,15.6587733490219,15.5282328177908,30.0874196141479,32.9390842003942,28.6370516942864,13.1090119216003,16.3132661400163,20.055946274655,3.24391961432208,2.99340197940618,3.30898441816775,9.59077532880908,19.1509029345372,10.4897530215449,17.0445424790095,0.919230060784675,4.9543333664251,3.73121495327103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RASA1",7.31515024604753,6.96337270145014,0.862140450894014,0,0,0,0,0,0,0,0,0,1.00838553243079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67171928649192,1.47735346358792,0,0,0,0,0,0,0,0,0,0,0,0,15.2649690295939,22.3122205663189,20.0892318014089,1.02332496027067,0,1.14441323166886,0.703110140537494,0,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"RAVER1",0,0,0,0,0,0,0,0.97867333431387,3.65370183948019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23956780923994,0,5.11662480135336,4.56838154522153,3.43323969500659,2.10933042161248,1.71318228630278,2.22997579594117,0,0,0,0,0,0,0,0,0,0,0,0
"RBBP4",10.4502146372108,10.9424428165645,10.3456854107282,12.026508685611,13.0713746033345,15.0167849922422,17.1479338095669,18.5947933519635,21.0087855770111,11.0320538585209,9.14974561122061,9.8748454118229,11.0922408567387,13.0506129120131,11.6113373169055,15.1382915335031,17.9604118764371,14.3389324787269,3.59654074830341,4.50609480812641,2.62243825538623,4.26113561975238,14.7076809725548,13.8721334259903,13.9920560747664,17.8550983899821,0,0,0,0,0,0,0,0,0,0,0,0,7.95731110708462,9.57480721691326,7.30219116947727,0,0,0,3.06997488081202,3.65470523617722,3.43323969500659,4.92177098376246,4.28295571575695,5.20327685719605,7.17103136113805,1.60215096914001,2.03182465902151,2.046195373629,3.96701112877583,1.92838512316857,2.76577762383097,1.35404442937087,9.72838623736964,11.6706509029492,11.018344751453,4.14608141788978
"RBBP5",0,0.994767528778592,1.72428090178803,2.0044181142685,1.00549035410265,1.87709812403028,1.80504566416493,2.93602000294161,3.65370183948019,1.00291398713826,0,0,0,0,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5187536064628,6.41452442159383,10.6237360298031,0,0,0,0,0,0,0,1.02332496027067,1.82735261808861,2.28882646333773,0.703110140537494,1.71318228630278,2.22997579594117,2.15130940834142,0,0,0,0.661168521462639,0,0,0,0.648559082491309,0.648369494608289,0,0
"RBBP7",15.6753219558161,13.9267454029003,16.3806685669863,13.0287177427453,13.0713746033345,14.0782359302271,14.4403653133195,16.6374466833358,16.4416582776608,10.0291398713826,10.9796947334647,8.88736087064061,5.04192766215397,5.43775538000545,5.27788059859341,6.48783922864417,5.98680395881236,5.51497403027959,1.19884691610114,2.25304740406321,1.31121912769312,1.42037853991746,5.51538036470805,5.94520003971012,6.5296261682243,5.25149952646533,0,0,0,0,0,0,0,0,0,0,0,0,15.9146222141692,16.2035199055455,14.6043823389545,7.63248451479697,3.71870342771982,1.33928212009393,9.20992464243605,11.877792017576,11.4441323166886,14.0622028107499,11.1356848609681,15.6098305715882,12.9078564500485,1.60215096914001,2.03182465902151,2.728260498172,8.59519077901431,1.92838512316857,3.45722202978871,2.0310666440563,12.9711816498262,10.3739119137326,9.72206889834086,3.45506784824148
"RBBP9",0,0,0,0,0,0,0.902522832082467,0.97867333431387,2.74027637961014,0,0,0,0,0,0,2.16261307621472,0,2.20598961211184,0,0,0,0,3.6769202431387,4.9543333664251,4.66401869158878,4.20119962117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBKS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08130653810736,1.99560131960412,2.20598961211184,0,0,0,0,1.83846012156935,1.98173334657004,1.86560747663551,1.05029990529307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648559082491309,1.94510848382487,0.648137926556057,1.38202713929659
"RBM12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717103136113805,0,0,0,0,0,0,0,1.94567724747393,0,0,0
"RBM14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33928212009393,2.04664992054134,1.82735261808861,1.14441323166886,0.703110140537494,0.85659114315139,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"RBM25",0,0,0.862140450894014,0,1.00549035410265,1.87709812403028,0,1.95734666862774,1.82685091974009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05029990529307,0,0,0,0,0,0,0,0,0,0,0,5.31752797016516,0,0,0,0,0,0,0,0,0,0.703110140537494,1.71318228630278,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"RBM39",0,1.98953505755718,1.72428090178803,0,0,0,0,0,0.913425459870047,1.00291398713826,0.914974561122061,0.98748454118229,0,0,0,0,0,0,0,0,0,1.42037853991746,0,0.990866673285019,0,1.05029990529307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,1.82735261808861,1.14441323166886,1.40622028107499,0.85659114315139,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"RBM4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,1.82735261808861,0,0,0,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"RBM8A",0,0,0,0,1.00549035410265,0.938549062015139,2.7075684962474,1.95734666862774,2.74027637961014,0,0,0,0,0,0,1.08130653810736,0.997800659802059,1.10299480605592,0,0,0,0,2.75769018235402,0.990866673285019,1.86560747663551,2.10059981058613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBMX",0,0,0,0,0,0,0,0,0.913425459870047,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83846012156935,2.97260001985506,2.79841121495327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBX1",1.04502146372108,0.994767528778592,0.862140450894014,1.00220905713425,1.00549035410265,0.938549062015139,1.80504566416493,0.97867333431387,2.74027637961014,0,0.914974561122061,0,0,0,0,0,0,0,1.19884691610114,0,1.31121912769312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCC1",6.27012878232646,5.96860517267155,10.3456854107282,7.01546339993975,6.03294212461593,6.56984343410598,2.7075684962474,3.91469333725548,3.65370183948019,0,0.914974561122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61695959412937,4.4191417924215,3.65109558473863,1.52649690295939,0,0,14.3265494437894,10.0504393994874,10.2997190850198,7.73421154591244,7.70932028836251,9.66322844907838,9.32234076947947,0.801075484570007,0,0,1.98350556438792,0,0,0,0,0,0,0
"RCC2",19.8554078107004,19.8953505755718,20.6913708214563,21.0463901998193,19.1043167279504,18.7709812403028,18.0504566416493,17.6161200176497,21.9222110368811,8.02331189710611,7.31979648897649,6.91239178827603,9.07546979187715,11.963061836012,12.6669134366242,7.56914576675153,5.98680395881236,11.0299480605592,2.39769383220227,5.63261851015801,11.800972149238,7.10189269958731,7.3538404862774,9.90866673285019,11.1936448598131,12.6035988635168,0,0,0,0,0,0,6.24105049241832,5.92168495995254,23.0375072129256,32.0726221079692,69.0542841937201,53.1752797016516,16.6380141329951,12.5209017451943,11.6835058711636,7.63248451479697,3.71870342771982,4.01784636028178,20.4664992054134,19.1872024899304,16.0217852433641,13.3590926702124,13.7054582904222,14.8665053062744,20.7959909473004,1.60215096914001,4.74092420438352,3.410325622715,20.4962241653418,3.85677024633714,2.76577762383097,3.38511107342717,18.1596543097567,8.42880342990776,5.18510341244846,5.52810855718637
"RCL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78713535060699,8.10175995277276,5.11153381863409,1.52649690295939,0,0,3.06997488081202,1.82735261808861,3.43323969500659,3.51555070268747,1.71318228630278,3.71662632656861,3.58551568056903,0,0.677274886340503,0,0,0,0,0,1.94567724747393,1.94510848382487,1.94441377966817,0.691013569648297
"RCL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332496027067,1.82735261808861,0,0.703110140537494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCN1",0,0,0,0,0,0,2.7075684962474,6.85071334019709,11.8745309783106,0,1.82994912224412,6.91239178827603,0,0,0,2.16261307621472,2.99340197940618,6.61796883633551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51052726943287,5.15566542449175,6.57197205252954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43126807238702,16.8576068598155,16.2034481639014,11.747230684021
"RCN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648369494608289,1.94441377966817,1.38202713929659
"RCOR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,1.82735261808861,1.14441323166886,1.40622028107499,0.85659114315139,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"RECQL",14.6303004920951,11.9372103453431,15.5185281160923,5.01104528567125,5.02745177051327,7.50839249612111,0.902522832082467,0.97867333431387,0.913425459870047,5.01456993569132,8.23477105009855,2.96245362354687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34035151295525,1.4730472641405,2.19065735084318,0,0,0,13.3032244835187,16.4461735627975,9.15530585335091,7.03110140537494,5.99613800205973,5.94660212250977,3.58551568056903,0,2.03182465902151,1.364130249086,1.98350556438792,0,0,0,0,0,0,0
"REEP5",2.09004292744215,1.98953505755718,0.862140450894014,1.00220905713425,1.00549035410265,0.938549062015139,0,0,0,1.00291398713826,0.914974561122061,0.98748454118229,1.00838553243079,1.08755107600109,1.05557611971868,0,0,0,0,0,1.31121912769312,1.42037853991746,0,0,0,0,0,0,0,0,0,0,3.12052524620916,2.96084247997627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REG1A",0,0,0,0,0,0,0,0,2.74027637961014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83846012156935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59423632996524,0,0.648137926556057,1.38202713929659
"RELA",0,0,0.862140450894014,0,2.01098070820531,1.87709812403028,0,0.97867333431387,0.913425459870047,1.00291398713826,0.914974561122061,0.98748454118229,0,1.08755107600109,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,1.4730472641405,0,0,0,0,0,0,1.14441323166886,2.81244056214998,3.42636457260556,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"REN",0,0,0,0,0,0,0.902522832082467,1.95734666862774,6.39397821909033,0,0,0,0,0,0,3.24391961432208,2.99340197940618,4.41197922422367,0,0,0,0,6.43461042549272,7.92693338628015,5.59682242990654,7.35209933705146,0,0,0,0,0,0,0,0,0,0,0,0,2.17017575647762,2.946094528281,2.92087646779091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REP15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52649690295939,0,0,0,0,2.28882646333773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REPIN1",2.09004292744215,0.994767528778592,2.58642135268204,1.00220905713425,0,0.938549062015139,0,0,0.913425459870047,0,0.914974561122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332496027067,0.913676309044306,2.28882646333773,1.40622028107499,1.71318228630278,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"REXO2",0,0,0,0,0,0,5.4151369924948,3.91469333725548,2.74027637961014,0,0.914974561122061,0.98748454118229,1.00838553243079,0,0,6.48783922864417,5.98680395881236,6.61796883633551,0,0,0,0,4.59615030392337,3.96346669314008,5.59682242990654,6.30179943175839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94567724747393,3.24184747304144,3.24068963278029,2.07304070894489
"RFC2",1.04502146372108,0,1.72428090178803,0,0,0,0,0,0,0,0,0,0,1.08755107600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,0.913676309044306,2.28882646333773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFC5",2.09004292744215,1.98953505755718,3.44856180357606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFK",1.04502146372108,0.994767528778592,2.58642135268204,0,0,0,0,0,0,1.00291398713826,0.914974561122061,0.98748454118229,0,0,0,0,0,0,1.19884691610114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFNG",0,0,0,0,0,0,0.902522832082467,1.95734666862774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RGMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16261307621472,1.99560131960412,3.30898441816775,0,0,0,0,4.59615030392337,2.97260001985506,4.66401869158878,6.30179943175839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648559082491309,3.24184747304144,1.29627585311211,2.76405427859319
"RHBDF1",2.09004292744215,2.98430258633578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1584542693216,11.7020350054434,16.2508880994671,11.170677112479,0,0,0,0,0,0,0,0,0,0,0,7.63248451479697,8.67697466467958,9.3749748406575,0,0,0,0,0,0,0,1.60215096914001,0.677274886340503,2.046195373629,0,0,0,0,0,0,0,0.691013569648297
"RHBDF2",4.18008585488431,4.97383764389296,0.862140450894014,0,0,0,0,0,0,1.00291398713826,0,0.98748454118229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3169085386433,28.4192278703626,26.5923623445826,28.7245982892318,23.1577726218097,3.35834454912517,18.723151477255,14.8042123998813,0,0,0,0,0,0,0,6.10598761183758,7.43740685543964,6.69641060046964,0,0,0,0,0,0,1.43420627222761,5.60752839199005,2.70909954536201,6.82065124543001,0,0,0,0,0,0,0,0
"RHEB",2.09004292744215,0.994767528778592,0,0,0,0,0,0,0,1.00291398713826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68427269659129,1.67171928649192,2.95470692717584,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71870342771982,2.67856424018786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHOA",21.9454507381426,17.9058155180147,17.2428090178803,7.01546339993975,7.03843247871858,4.6927453100757,4.51261416041233,4.89336667156935,7.30740367896037,18.0524517684887,15.554567539075,14.8122681177344,9.07546979187715,7.61285753200763,7.38903283803078,8.65045230485889,7.98240527841647,7.72096364239142,9.59077532880908,10.1387133182844,6.55609563846558,17.0445424790095,2.75769018235402,6.93606671299514,4.66401869158878,0,65.6866351670604,55.1667364542333,57.616785079929,71.8114957230794,33.0825323168711,26.8667563930013,24.9642019696733,23.6867398398101,0,0,0,0,3.61695959412937,5.892189056562,4.38131470168636,27.4769442532691,37.1870342771982,32.1427708822543,10.2332496027067,10.9641157085317,11.4441323166886,3.51555070268747,5.99613800205973,4.45995159188233,14.3420627222761,16.0215096914001,13.5454977268101,16.369562989032,7.93402225755167,0.642795041056191,2.07433321787322,1.35404442937087,2.59423632996524,3.89021696764973,5.83324133900451,4.14608141788978
